date,value
2024-08-12,77.2051343501
2024-08-14,76.7823203863
2024-08-15,76.3836508266
2024-08-16,75.64125953460001
2024-08-19,76.24898264149999
2024-08-20,76.18349684990001
2024-08-21,76.8090212916
2024-08-22,76.9148837605
2024-08-23,76.420409256
2024-08-26,75.8619934947
2024-08-27,76.21454863279999
2024-08-28,75.8234259126
2024-08-29,75.7179427016
2024-08-30,75.50980994919999
2024-09-02,75.36681166209999
2024-09-03,75.6516717792
2024-09-04,76.7098527007
2024-09-05,76.3031283647
2024-09-06,76.66744471
2024-09-09,77.3223927379
2024-09-10,77.55307867309999
2024-09-11,77.66991679819999
2024-09-12,77.2719938541
2024-09-13,76.6056352835
2024-09-16,77.49107290559999
2024-09-17,77.572804079
2024-09-18,78.14157767820001
2024-09-19,77.9436853864
2024-09-20,78.0824786702
2024-09-23,78.2303538256
2024-09-24,78.2218768291
2024-09-25,78.0532374873
2024-09-26,76.68684107680001
2024-09-27,76.88547125369999
2024-09-30,77.1355005442
2024-10-01,77.0778720269
2024-10-07,77.9352144001
2024-10-08,77.5877387899
2024-10-09,77.2259974841
2024-10-10,77.41176376429999
2024-10-14,77.0327513669
2024-10-15,76.7397840387
2024-10-16,76.95017862569999
2024-10-18,75.8563055714
2024-10-21,76.3201360214
2024-10-22,77.07127322310001
2024-10-23,77.1688269295
2024-10-25,77.1589372791
2024-10-28,75.94870077670001
2024-10-29,76.1501188178
2024-10-30,75.5860473068
2024-10-31,75.8137546727
2024-11-01,76.6626154506
2024-11-04,76.5743363995
2024-11-05,76.533981828
2024-11-06,75.75146115390001
2024-11-07,75.7117333285
2024-11-08,75.6596671254
2024-11-11,75.5033368714
2024-11-12,75.6138064292
2024-11-13,75.4896615248
2024-11-14,75.200870413
2024-11-15,75.2613028845
2024-11-18,74.97981461239999
2024-11-19,75.2707531072
2024-11-20,75.150891711
2024-11-21,74.9813200755
2024-11-22,74.3843875308
2024-11-25,73.6308523405
2024-11-26,73.0621024597
2024-11-27,73.3668462967
2024-11-28,73.1339986745
2024-11-29,73.186532119
2024-12-02,72.7661114967
2024-12-03,72.77915562279999
2024-12-04,72.1625692128
2024-12-05,72.2954394228
2024-12-06,72.2985424363
2024-12-09,71.6264951151
2024-12-10,71.8205354826
2024-12-11,71.78767365719999
2024-12-12,71.54440898909999
2024-12-13,71.84090767080002
2024-12-16,72.1441666363
2024-12-17,72.0077903092
2024-12-18,71.68447783580001
2024-12-19,72.04524025929999
2024-12-20,72.637346411
2024-12-23,72.64902622400001
2024-12-24,72.9308448169
2024-12-26,73.025755539
2024-12-27,73.1553212227
2024-12-30,72.5669004498
2024-12-31,72.4273895627
2025-01-02,72.2006638476
2025-01-03,72.2643744784
2025-01-06,72.2394234312
2025-01-07,72.0490352141
2025-01-08,72.4151200832
2025-01-09,72.4109928529
2025-01-10,72.5464887126
2025-01-13,72.3341410093
2025-01-14,71.69950466989998
2025-01-15,71.62128346780001
2025-01-16,71.6450173349
2025-01-17,71.2198192487
2025-01-20,70.8931455558
2025-01-21,71.1313973785
2025-01-22,70.5701507946
2025-01-23,70.7894649899
2025-01-24,71.4547731
2025-01-27,72.3365587534
2025-01-28,72.1045383865
2025-01-29,71.7074167178
2025-01-30,71.4086368305
2025-01-31,71.18039258120001
2025-02-03,71.45041465509999
2025-02-04,71.0815856995
2025-02-05,70.8483236892
2025-02-06,70.7966954694
2025-02-07,70.70596332300002
2025-02-10,70.7642057421
2025-02-11,71.2600133384
2025-02-12,71.4842054329
2025-02-13,71.29579102429999
2025-02-14,71.3526764122
2025-02-17,71.1733404923
2025-02-18,71.1345316437
2025-02-19,70.784328575
2025-02-20,70.90707899029998
2025-02-21,71.49585995129999
2025-02-24,71.49804557590001
2025-02-25,71.7900494453
2025-02-26,71.7172086635
2025-02-27,71.1866582971
2025-02-28,71.6534064805
2025-03-03,71.87779870460001
2025-03-04,72.3277479408
2025-03-05,72.9555671173
2025-03-06,73.0851137923
2025-03-07,73.2395089773
2025-03-10,73.4746558641
2025-03-11,74.0143351419
2025-03-12,73.74365674959999
2025-03-13,74.03040888
2025-03-17,74.4085220343
2025-03-18,74.56893946250001
2025-03-19,74.44254441
2025-03-20,74.2942618278
2025-03-21,74.78276253
2025-03-24,74.9248476704
2025-03-25,74.12989598440001
2025-03-26,74.0798587937
2025-03-27,74.1917432965
2025-03-28,74.40575602279999
2025-03-31,75.12888376100001
2025-04-01,74.7646805347
2025-04-02,74.7121593972
2025-04-03,75.41569629039999
2025-04-04,75.61883074490002
2025-04-07,76.3008697411
2025-04-08,76.0734485901
2025-04-09,77.2010452766
2025-04-10,76.3368232288
2025-04-11,76.3689780864
2025-04-14,75.8072821601
2025-04-15,75.79205716230001
2025-04-16,75.85195143909999
2025-04-17,75.9418379812
2025-04-21,76.4111655503
2025-04-22,76.84984185420001
2025-04-23,75.5627145793
2025-04-24,75.08945189149999
2025-04-25,74.2880849757
2025-04-28,74.6532776847
2025-04-29,74.6637222409
2025-04-30,75.030550007
2025-05-02,74.4195546075
2025-05-05,74.6270162686
2025-05-06,74.7233088891
2025-05-07,74.0978564073
2025-05-08,73.7013246068
2025-05-09,73.34090881440001
2025-05-12,72.5817761581
2025-05-13,73.2614435854
2025-05-14,73.2717511759
2025-05-15,72.7520091268
2025-05-16,72.99495565960001
2025-05-19,73.1835491998
2025-05-20,72.5601639371
2025-05-21,73.3560734312
2025-05-22,73.6743365735
2025-05-23,74.5163547053
2025-05-27,73.15466788650001
2025-05-28,73.19162136029999
2025-05-29,72.504577716
2025-05-30,72.7317637206
2025-06-03,73.01635156190001
2025-06-04,72.7658193003
2025-06-05,72.40597445579999
2025-06-06,72.6224071345
2025-06-09,72.2491112955
2025-06-10,72.468749615
2025-06-11,72.62236682790001
2025-06-12,74.4564159369
2025-06-13,74.87763967250001
2025-06-16,73.66991660459999
2025-06-17,72.9286465702
2025-06-18,72.6193004779
2025-06-19,72.2459426378
2025-06-20,72.3657763124
2025-06-23,72.0026151199
2025-06-24,70.93389587760001
2025-06-25,71.0340271724
2025-06-26,71.11319005220001
2025-06-27,70.9607753815
2025-06-30,70.5733214438
2025-07-01,70.70189989880002
2025-07-02,70.605377658
2025-07-03,70.4758091455
2025-07-04,69.9905335169
2025-07-07,69.7660043642
2025-07-08,70.1152898853
2025-07-09,69.49267928110001
2025-07-10,69.03802164369999
2025-07-11,69.5579917159
2025-07-14,70.1662163591
2025-07-15,69.6875936973
2025-07-16,69.75398699029998
2025-07-17,69.7207320913
2025-07-18,69.8059712973
2025-07-21,69.8441114883
2025-07-22,69.9166613078
2025-07-23,69.5524187539
2025-07-24,69.791508201
2025-07-25,70.0807438775
2025-07-28,69.7522076045
2025-07-29,69.7171334783
2025-07-30,69.69367624909998
2025-07-31,69.9020861189
2025-08-01,70.3160371683
2025-08-04,70.5173756521
2025-08-05,71.3402764722
2025-08-06,71.51303863349999
2025-08-07,71.0544375866
2025-08-08,71.4193784935
2025-08-11,70.94488465350001
2025-08-12,71.15438374
2025-08-13,70.6203805392
2025-08-14,70.4835824995
2025-08-15,70.2920176168
2025-08-18,70.5149895964
2025-08-19,70.30159554260001
2025-08-20,70.62010205329999
2025-08-21,70.9774234779
2025-08-22,70.587861524
2025-08-25,70.2718365982
2025-08-26,69.9725910116
2025-08-27,69.35664563020002
2025-08-28,69.1910446098
2025-08-29,69.3092220915
2025-09-01,69.8313674772
2025-09-02,70.24988571889999
2025-09-03,69.9598345481
2025-09-04,69.85031865499998
2025-09-05,69.45907374629999
2025-09-08,69.201175245
2025-09-09,69.5142804612
2025-09-10,69.3733613389
2025-09-11,69.3661177897
2025-09-12,69.28503769679999
2025-09-15,69.6540567581
2025-09-16,69.8382807383
2025-09-17,69.874590241
2025-09-18,69.89971178329999
2025-09-19,69.5309893593
2025-09-25,69.525941355
2025-09-26,69.7995991428
2025-09-29,69.075610341
2025-09-30,68.75672516670001
2025-10-03,68.9689861988
2025-10-06,68.09023165580001
2025-10-08,67.9461771222
2025-10-09,67.1378965475
2025-10-10,67.292185037
2025-10-13,67.956153821
2025-10-15,68.2033411939
2025-10-16,68.41457773959999
2025-10-17,69.01889258
2025-10-20,68.6636273297
2025-10-21,68.1295320812
2025-10-22,68.2189952615
2025-10-23,68.44164273530001
2025-10-24,68.12549637150002
2025-10-27,67.56529052580001
2025-10-28,67.59716192869999
2025-10-29,67.3758655993
2025-10-30,67.2656124227
2025-10-31,67.0006844884
2025-11-03,67.12867953430002
2025-11-04,67.2999755745
2025-11-05,67.33923133899998
2025-11-06,67.0530481552
2025-11-07,67.3090674298
2025-11-10,66.67735184220001
2025-11-11,66.4087095515
2025-11-12,66.0466678128
2025-11-13,66.36877941169999
2025-11-14,66.9167900673
2025-11-17,66.97292814480001
2025-11-18,67.5093978197
2025-11-19,67.4100772155
2025-11-20,67.1072294901
2025-11-21,67.5765642584
2025-11-24,67.6170670649
2025-11-25,67.5080872247
2025-11-26,67.6989093371
2025-11-27,67.71587407790001
2025-11-28,67.3834171419
2025-12-01,67.5685071866
2025-12-02,67.3468969052
2025-12-03,66.9292702429
2025-12-04,67.12942404660001
2025-12-05,66.928047702
2025-12-08,66.5081557967
2025-12-09,66.52787733390001
2025-12-10,66.8165612324
2025-12-11,66.5842431975
2025-12-12,66.4372402309
2025-12-15,66.6325999958
2025-12-16,66.93041570509999
2025-12-17,66.8191914916
2025-12-18,66.7414994954
2025-12-19,66.4943212927
2025-12-22,66.55550096260001
2025-12-23,66.4126671706
2025-12-24,66.3506936411
2025-12-29,66.67846614369999
2025-12-30,66.2618042908
2025-12-31,66.33127289640001
2026-01-02,66.10547814110001
2026-01-05,65.54808158770001
2026-01-06,65.7571784621
2026-01-07,65.9351642634
2026-01-08,65.88070051780001
2026-01-09,65.72912260460001
2026-01-12,65.420571189
2026-01-13,65.3457108218
2026-01-14,65.3403249053
2026-01-15,65.41961927029999
2026-01-16,65.0245322139
2026-01-19,65.5344900133
2026-01-20,65.8397042582
2026-01-21,65.9533798636
2026-01-22,65.2688813228
2026-01-23,65.2354789816
2026-01-26,65.6117563607
2026-01-27,65.03966348809999
2026-01-28,64.9640485214
2026-01-29,64.78861866150001
2026-01-30,64.938718335
2026-02-02,64.8713311942
2026-02-03,64.509195863
2026-02-04,64.5125243087
2026-02-05,65.0639815365
2026-02-06,65.20623325630001
2026-02-09,64.9694495026
2026-02-10,64.6475759304
2026-02-11,64.5881309797
2026-02-12,64.34365305280001
2026-02-13,64.55426942279999
2026-02-16,64.6914911545
2026-02-17,64.9638373457
2026-02-18,64.8524042498
2026-02-19,65.4689067142
2026-02-20,65.18765201
2026-02-23,65.2240447297
2026-02-24,65.0836479757
2026-02-25,64.8008480278
2026-02-26,65.1420108711
2026-02-27,65.3417455486
2026-03-02,64.0629554149
2026-03-05,63.75301989890001
2026-03-06,63.812061547
2026-03-09,64.4507480882
2026-03-10,64.2012807921
2026-03-11,64.4665300658
2026-03-12,64.5000679464
2026-03-13,64.8310956798
2026-03-16,64.3316976885
2026-03-17,64.2096829868
2026-03-18,63.93814092940001
2026-03-19,64.1892006481
2026-03-20,64.1882309992
2026-03-23,64.2437519643
2026-03-24,64.5909773894
2026-03-25,64.396603863
2026-03-26,64.4594898309
2026-03-27,64.8661837539
2026-03-30,65.19876674240001
2026-03-31,65.10402759889999
2026-04-07,64.9498230259
2026-04-09,64.1429106783
2026-04-10,63.554638621200006
2026-04-13,63.60662717530001
2026-04-14,63.055667682
2026-04-15,62.906309805
2026-04-16,62.4862736889
2026-04-17,62.50109013
2026-04-20,62.67083118949999
2026-04-21,62.285318470700005
2026-04-23,62.51476026179999
2026-04-24,62.4218919635
2026-04-27,62.1031565342
2026-04-28,62.2083981144
2026-04-29,61.5907117682
2026-04-30,61.4350440688
2026-05-01,61.434012744499995
2026-05-04,61.631898061899996
2026-05-05,61.23192376670001
2026-05-06,60.6864493167
2026-05-07,60.7538792161
2026-05-08,60.6952299212
2026-05-11,60.729248725699996
2026-05-12,60.6446340241
2026-05-13,60.59330520140001
2026-05-14,60.499401655099994
2026-05-15,60.5234516698
2026-05-18,60.5717577171
2026-05-19,60.364120439000004
2026-05-20,60.5477653814
2026-05-21,60.37617862659999
2026-05-26,59.3861783697
2026-05-27,59.013189794599995
2026-05-28,58.806711294
2026-05-29,58.421605765600006
2026-06-01,58.4870338719
2026-06-02,58.6984639418
2026-06-03,59.5794387971
2026-06-04,60.040762551
2026-06-05,60.303352304
2026-06-08,60.7884702658
2026-06-09,60.832167774400006
2026-06-10,61.5212183389
2026-06-11,61.287581549
2026-06-12,60.789864014600006
2026-06-15,60.3301238604
2026-06-16,60.425680838
2026-06-17,60.4824586324
2026-06-18,60.6998382804
2026-06-19,60.956475933600004
2026-06-22,61.1213728375
2026-06-23,61.5138183521
2026-06-24,61.333511832599996
2026-06-25,61.069573592299996
2026-06-26,61.5748846532
2026-06-29,61.17062733069999
2026-06-30,61.1228749172
2026-07-01,61.108121592699995
2026-07-02,61.641851037500004
2026-07-03,61.6346485202
2026-07-06,61.738961444100006
2026-07-07,62.2985284141
2026-07-08,62.5268575716
2026-07-09,62.3301420719
2026-07-10,61.8543137817
2026-07-13,62.2302330951
